id,old_col1,old_col2,old_col3,new_col1,new_col2,new_col3
469174,542,0.7590109310931384,D,997,0.4823746560798321,D
243170,920,0.14030464878651439,A,348,0.20823814581271782,A
947152,465,0.742474206140889,B,678,0.6696051961026668,B
860635,919,0.11703523830082374,D,606,0.5960754935660096,D
716395,420,0.23819983576943426,A,612,0.10874463383487365,A
56208,542,0.5952251633045834,D,908,0.5807678915802836,D
954065,507,0.18887335462235477,C,872,0.294184662866671,C
682813,463,0.14950201121835072,B,881,0.28220924634992806,B
359899,558,0.18908611596511127,A,240,0.43171550111637913,A
588825,579,0.6710490145652689,D,192,0.555421578769349,D
177492,620,0.35845514042526816,C,295,0.9974560430104709,C
894111,672,0.060407975548974924,B,140,0.6422428995813549,B
806169,655,0.005967309807817012,B,190,0.4247718572957311,B
732166,346,0.07430975065283218,A,591,0.49815696363750006,A
165295,371,0.5115309594197219,A,747,0.731293183016837,A
805991,655,0.027015999811617397,D,483,0.6306628491110065,D
130379,552,0.4262785517652148,A,36,0.6950511628602781,A
470655,10,0.10819422120778677,C,644,0.4731605319540283,C
274912,90,0.5664248234290592,A,586,0.05161988479137325,A
549094,224,0.6015244734343116,B,129,0.505596109307276,B
202155,7,0.6409553599160784,D,630,0.2809719314814888,D
847617,574,0.43906390030328857,D,759,0.11154940429196902,D
341453,938,0.10193436777357034,B,931,0.5917701254708113,B
560618,228,0.04681103463096414,D,674,0.44665316767816854,D
260741,94,0.549475854167599,B,267,0.7825277052877461,B
935457,683,0.41368713858421857,C,496,0.1808091908646524,C
990991,334,0.48547549319509065,D,609,0.933941854698388,D
888428,900,0.8701770181376732,B,857,0.4959482755717731,B
977134,73,0.2581445124327518,D,676,0.44018500839173114,D
973804,343,0.5693350958573755,A,657,0.2643954959175283,A
513374,736,0.13737894940090534,C,53,0.16760039675246863,C
164999,676,0.5426567373206632,D,543,0.8702777358497257,D
303125,714,0.8923126647498008,A,295,0.9272225260534066,A
617408,789,0.21376029974788913,D,939,0.5312933522270928,D
221440,219,0.6167555879357868,B,261,0.6543432815684141,B
521507,364,0.45631392760573486,A,421,0.09769875947582918,A
437438,311,0.18987059510450222,C,701,0.44594220333931156,C
576952,810,0.6208770671030129,A,742,0.2832970190934546,A
363589,821,0.49422950686654143,A,34,0.023700472857037358,A
918447,79,0.11867612634348479,A,58,0.9385054677288128,A
893805,809,0.8930551280677781,A,712,0.18426299283903635,A
566199,36,0.5889406295375823,D,799,0.07399706004029116,D
700544,18,0.19315998063971807,A,391,0.3885904277313853,A
772757,847,0.5079763788238323,B,264,0.9556056992173259,B
334601,172,0.5982823126689096,D,451,0.06939848133714333,D
102101,488,0.956223627000918,D,624,0.3926344452682299,D
394371,279,0.5497388952267991,D,628,0.6433381669688948,D
899639,299,0.3545339079916787,A,585,0.727545151491436,A
75669,578,0.11210946856628201,A,918,0.4977013777856102,A
414289,904,0.22562411028309182,D,580,0.53530407648565,D
74759,50,0.6362123373258659,D,645,0.6888425823991083,D
884786,60,0.479867653156245,D,906,0.6327912691085319,D
514506,522,0.9579365511445609,D,737,0.9963835596512662,D
45987,815,0.09677582535191298,D,500,0.3887675334736155,D
220815,639,0.8788790122752453,B,37,0.3392851058844808,B
350181,5,0.22968139635923357,C,753,0.14159047222804055,C
58724,953,0.8226032117602103,D,718,0.6487864191125164,D
567212,597,0.17700493449314236,B,176,0.6326614547517746,B
829411,816,0.2591079607583546,B,467,0.611225889404784,B
781812,467,0.7417133853735111,D,509,0.594977407151276,D
245993,707,0.387142569345734,D,782,0.04558654571388099,D
432089,362,0.6224326080027436,A,343,0.06322188765365988,A
57221,320,0.43888137592164533,C,775,0.41515432423391074,C
669622,924,0.9864826680587456,B,947,0.5819858017615891,B
911873,304,0.22939560634241363,D,102,0.7910522956204914,D
537061,51,0.8460157555150459,C,900,0.48696747482361347,C
603376,86,0.9822584997945353,B,7,0.17941285614771363,B
11887,65,0.07080783310855765,D,723,0.6517557918558308,D
606851,257,0.8018219707740137,A,571,0.23563900732921705,A
670588,42,0.13669602550641247,C,542,0.9767914794063854,C
446280,321,0.4837754841984431,D,115,0.7966129716427431,D
833142,451,0.8195956257538894,D,163,0.670142635126956,D
928439,632,0.11648016191539834,C,55,0.6448608365967353,C
518989,189,0.5140291643104502,C,445,0.2513817797176139,C
724961,115,0.6158804214755197,A,106,0.7404168848131342,A
509580,847,0.1281917209967124,B,765,0.6768525458751079,B
300558,740,0.3229813023907867,C,797,0.11013286803761291,C
821801,79,0.7227952951933991,B,100,0.23711836142650144,B
787136,709,0.11176049859755777,C,384,0.8913651497711447,C
634095,28,0.4197114721839438,D,482,0.5850922575921395,D
487185,284,0.0918861031323418,C,911,0.43586506057486885,C
792308,602,0.5940724082104676,C,950,0.6094335500522767,C
643176,29,0.18367442450664917,C,396,0.37348508191410157,C
734358,591,0.6462789687557255,D,343,0.1272117646939649,D
830720,753,0.6480183346275047,B,872,0.46553429557814385,B
572945,572,0.9767938437796336,A,778,0.34357600822935663,A
381741,784,0.9134423316345148,A,421,0.8569737637174784,A
676518,303,0.9774533383261906,A,605,0.4734889927282111,A
49095,570,0.5529308920593964,B,747,0.428110366584203,B
753387,628,0.28703241948750835,D,253,0.32729594733006295,D
754102,962,0.913939979532875,D,481,0.7334763017938016,D
803108,122,0.4760504341054531,A,85,0.5584869664391777,A
814004,205,0.07723416517551951,C,709,0.7317862838999784,C
529091,670,0.2869092575997828,D,135,0.35840568166815057,D
756451,618,0.9525909306671815,B,663,0.9989516592825167,B
825617,13,0.903995642759337,A,491,0.6690356083574638,A
541256,653,0.5733769826531339,D,720,0.4592828367495694,D
780203,570,0.36076038327529303,A,895,0.7031348899406222,A
288915,571,0.17489871550271807,B,808,0.8715517995537851,B
916639,46,0.4281211688841565,C,113,0.3829549950777803,C
866064,390,0.7341889977645994,D,342,0.2386327053579228,D
938544,815,0.7277334335490302,B,664,0.4784934650166337,B
298183,133,0.19459577166355513,A,381,0.3452265817851621,A
510915,683,0.8873336546795391,B,913,0.8839789812108436,B
332610,654,0.10477232708735074,B,82,0.3906825028206844,B
150030,94,0.36285782876454287,B,295,0.9582565051065901,B
213697,584,0.9690687814899509,C,111,0.1647662168438936,C
860052,998,0.17917049616210523,C,713,0.1479540429735834,C
5726,650,0.26260963401214343,A,895,0.2042561584762307,A
210552,460,0.265202429562566,C,22,0.8717937007694624,C
361049,890,0.7369730277462848,D,854,0.9474487119884825,D
111774,947,0.6513054932179552,D,808,0.26000745763467203,D
628063,495,0.43857136572590916,C,151,0.3531208953587862,C
75399,915,0.4537633305187362,A,633,0.9241316404997548,A
464533,202,0.8440968877065766,C,243,0.11691733480357713,C
655006,342,0.8957458734720665,B,210,0.5624872424239992,B
982672,63,0.9511922128975133,C,681,0.3169437645228398,C
233786,882,0.9306879885049896,C,381,0.4484290967871739,C
684540,412,0.04237373832702318,C,546,0.30155976952232433,C
135923,612,0.6559975073871511,B,414,0.9310689158694215,B
324192,493,0.37484721737260873,D,970,0.45804073607780993,D
725794,16,0.761724564281363,B,4,0.9701501633114739,B
995585,682,0.6247583841083858,B,694,0.550959990299315,B
302829,544,0.2934800687040766,B,411,0.6175219926303395,B
423127,485,0.9315427316206041,D,456,0.35739354858160854,D
456134,736,0.28586538318263854,A,622,0.6413126527901719,A
382116,936,0.25909655869290693,A,23,0.08358955039391136,A
395525,918,0.2101670488001819,B,502,0.3177578121660044,B
945956,614,0.648994824150143,A,733,0.8538040699633991,A
933273,142,0.18463209463768715,D,291,0.3449202131580936,D
362726,794,0.9825056782765033,D,825,0.7280006704506328,D
415753,209,0.7132676367314035,A,212,0.30323113854686257,A
787112,99,0.9011194927818197,B,6,0.4094606387526243,B
37809,462,0.4921603528912477,A,569,0.46211996458654847,A
198208,829,0.6678827487930762,A,852,0.38176953263180824,A
53854,777,0.5820414560028792,B,27,0.7912195474091669,B
190570,653,0.5710697829147169,C,268,0.30016940799375313,C
555668,195,0.6807738609495533,B,503,0.9067931971538303,B
966193,192,0.1266277279831095,B,613,0.7455655735862218,B
507731,796,0.6428430700639315,B,595,0.058510393993087995,B
695432,971,0.4968034560701189,A,140,0.518170746277405,A
376148,146,0.5312271581827819,B,104,0.21787621196027773,B
955116,518,0.6638906926214765,C,119,0.8188447440507423,C
493384,796,0.6160744174143158,B,491,0.3482099124161412,B
348761,747,0.8470390008048635,B,726,0.3046842592117155,B
725117,627,0.25763473260375325,C,214,0.13021825239888996,C
319148,734,0.6819455793466918,C,435,0.6908181366549706,C
101387,300,0.2567585347827679,D,79,0.018806411137374468,D
227256,367,0.6397103205033914,B,201,0.10781738186473178,B
87818,576,0.5037674504656404,D,930,0.2530124712234847,D
947712,829,0.1129253220207802,B,308,0.6675864235332041,B
216810,418,0.9195408667675108,B,801,0.12379355669094672,B
615201,967,0.05809506600831682,D,686,0.3515336664710873,D
10894,670,0.8843787489849367,B,149,0.8458615224525183,B
589045,384,0.6383909661584647,A,923,0.7540178711498267,A
839293,427,0.5609514182324182,B,996,0.7253493524989911,B
356027,271,0.07438137702382464,C,942,0.5041952718145907,C
672406,689,0.7070239733889131,B,526,0.227554212567046,B
472790,984,0.9659535406307858,C,779,0.9846127503684183,C
849247,539,0.7949275602948375,B,477,0.11031616121327559,B
795422,118,0.13356111819357974,C,507,0.762273679384965,C
595876,523,0.775597746465412,A,335,0.493712798623164,A
206658,525,0.34783279490805463,B,567,0.40728222050211815,B
887695,333,0.9807661050987905,A,877,0.0696091569569307,A
879634,599,0.9927853905442373,D,146,0.39481146187055316,D
978478,252,0.7511144121850201,C,372,0.975207494192469,C
120330,22,0.6290302027840089,D,609,0.8440295010109343,D
625886,930,0.8015282934556627,D,238,0.8381091313414588,D
145036,104,0.6486782651783567,C,125,0.25068986035392715,C
548879,4,0.7684524716651455,A,643,0.9424030045763282,A
444235,200,0.08202504406478628,A,101,0.7377983559135527,A
837423,417,0.5432585384868999,B,510,0.6781074406709439,B
335405,816,0.054311260905819725,D,391,0.6045839241087761,D
638262,449,0.3135768333324944,A,310,0.6219667615237282,A
918623,910,0.1095634854429961,C,778,0.07651725903958528,C
569862,337,0.6735213754680232,B,300,0.6620932333014834,B
622954,122,0.45429080296076896,D,440,0.8801256709913846,D
138389,42,0.49917170159684743,D,392,0.45011551912545555,D
708686,914,0.1053926964690588,B,33,0.17686917302509053,B
225886,241,0.07287067694742799,A,319,0.715723189630214,A
299257,563,0.15368119845219885,A,582,0.6750245801400669,A
780929,934,0.3632228298414918,C,28,0.5904634151244048,C
751622,375,0.37878407810886794,B,857,0.3664100941186903,B
639003,612,0.18328233424586604,D,438,0.3451430275436157,D
105672,504,0.7645131769689336,D,677,0.24422888642261864,D
878595,916,0.44282926158688807,D,663,0.3120995282570397,D
933490,857,0.13931162095446614,C,932,0.6879912619702535,C
400281,678,0.8166092578478551,B,345,0.16977924123191823,B
314124,306,0.4069383719461501,D,712,0.46969990125290473,D
347517,580,0.8573391180399599,B,324,0.3777375934299345,B
352471,544,0.05257917854006855,D,629,0.29952089759211464,D
72160,961,0.3197487911668645,D,508,0.6354442003915763,D
444037,608,0.8154464318369523,D,860,0.8503342981326134,D
657294,202,0.6037109885224026,A,294,0.2651550996864688,A
461465,654,0.6169962124228634,B,580,0.8011856714715335,B
442817,569,0.69825427572219,D,355,0.7956517493476092,D
290234,530,0.938870815557018,D,642,0.703331645699025,D
402929,324,0.7585898357149499,B,590,0.49920363137835855,B
655905,468,0.2589198741158809,D,246,0.15047265400315457,D
462569,969,0.39618273755039124,D,649,0.20355804149781898,D
966490,416,0.30925938680157394,B,116,0.14996224784788492,B
899468,618,0.6366711801466234,B,251,0.7970447601916553,B
210621,834,0.5547045310684454,D,163,0.2727119634779589,D
430888,391,0.6804024202807025,B,264,0.7896698400641842,B
958363,957,0.9092615861353885,C,321,0.6015997402219412,C
989387,603,0.9404516725776082,B,922,0.9550884768888864,B
249384,165,0.8028502631166438,D,243,0.5998213151266935,D
956847,117,0.16844014724393364,B,147,0.10681401323642026,B
920061,50,0.27596170582086055,B,993,0.2745473343094841,B
558082,245,0.37742391072389836,B,931,0.9607479676080909,B
245195,283,0.8554506781428981,B,958,0.822707725738495,B
455466,594,0.43848631561507334,B,304,0.21038649126452746,B
668089,919,0.2311055959972157,C,937,0.43884584778065006,C
750286,375,0.8963935098195774,D,842,0.7794566820598797,D
191973,864,0.508421319210337,C,715,0.2609700747306236,C
61415,218,0.2762144127051507,D,360,0.4208705321111972,D
179236,702,0.07465340671804066,D,410,0.20007531813007795,D
11148,160,0.3424018093195903,B,86,0.414496424552795,B
110530,243,0.260160513337902,B,402,0.8763900129297377,B
420694,454,0.1931822471634923,D,997,0.46242488323350395,D
45205,936,0.8360656918384309,A,981,0.3679201541105127,A
785929,319,0.6739794933354866,B,968,0.8619367242858739,B
579956,246,0.3527394274082978,A,614,0.21556659784322563,A
981594,129,0.9917125442157352,C,29,0.290192961514951,C
318149,858,0.3455161153274269,A,632,0.4509766914496439,A
579252,232,0.0749843246067915,D,378,0.5829030773361554,D
282643,261,0.15041809788935645,A,892,0.32324597965478274,A
5717,937,0.5390924481560126,C,97,0.5569999743905091,C
948623,562,0.4020937230772451,A,340,0.9310646074625957,A
810630,176,0.7901943918756646,C,259,0.5045419977579852,C
812664,625,0.7637505033791311,A,91,0.31731738679301413,A
369406,337,0.4348168663818188,D,130,0.4992106174802746,D
586682,643,0.6222952779913339,C,193,0.14862080704098313,C
485348,823,0.5047998427851693,B,187,0.035862248169239774,B
122032,625,0.7124280782838026,C,722,0.4671328398319323,C
557641,467,0.8690139252214004,C,916,0.9272063411393074,C
816918,973,0.7983047726512437,C,452,0.356520116245885,C
199648,187,0.26216591037886683,B,866,0.71976396342277,B
246243,223,0.7731218552566674,B,126,0.349604301851823,B
943176,308,0.19972550340107897,A,889,0.28411644831787763,A
399601,86,0.24425256550401508,A,767,0.5087377639306467,A
647411,263,0.4252862647684488,A,252,0.7682534269847778,A
836624,791,0.4607367068827246,C,29,0.08106323674494897,C
833132,403,0.2432722452016386,D,883,0.0486822486039844,D
756144,107,0.7263382721734811,A,408,0.2551639018804639,A
402188,371,0.9629820475165729,B,988,0.77087748695549,B
845847,1,0.2939357837897698,A,21,0.852345833243599,A
608994,492,0.7890954786051843,A,397,0.779492545145722,A
397720,529,0.42422268109767314,B,305,0.4908450976096125,B
853721,23,0.6739935320498615,A,41,0.5133414591978851,A
612773,514,0.8275797878173201,B,928,0.801544692200507,B
25839,691,0.7365544019833458,D,130,0.6843139372982354,D
798354,379,0.0619186436245307,A,535,0.4277318067512037,A
6092,829,0.5523679943704575,A,475,0.6608552539371698,A
733414,733,0.03710216354142826,A,758,0.6615783234155099,A
174255,596,0.8190146091600433,B,805,0.1822081345536546,B
427012,535,0.9690927050919206,D,85,0.41625156161751853,D
824755,873,0.3173623746429034,A,216,0.18508739082679537,A
391348,147,0.22764393703715602,B,175,0.6558009719634046,B
113105,442,0.26856041980290657,A,128,0.13511394719687042,A
508410,976,0.4050075716095183,D,114,0.8159682230344805,D
563957,167,0.9371942139687935,A,492,0.6486232217040224,A
332108,283,0.5609898498401853,A,308,0.7697211464004632,A
917539,310,0.17446251154064518,C,485,0.42187922464174643,C
569773,184,0.2723391599038779,B,170,0.9024153363140094,B
71088,210,0.22373943144607666,D,880,0.44951627839525243,D
223705,411,0.91705110464226,A,206,0.29483140684239906,A
446802,730,0.3307562086059793,D,341,0.0078742809792125,D
826767,84,0.2602342270920365,B,499,0.3996803722240102,B
299017,582,0.21656856284756365,D,731,0.06070468223325021,D
331528,475,0.7759266154389245,C,432,0.5764033519912521,C
148187,307,0.7962222686220376,A,506,0.6226966898066139,A
430599,311,0.960297410082573,B,165,0.2880107814536179,B
292111,631,0.9338263730862765,A,480,0.3438473898031613,A
513134,809,0.1409561638533997,A,519,0.21970234504087793,A
481047,814,0.9114492180898821,A,904,0.2933940419777855,A
50132,85,0.49076722542085893,C,636,0.20720859082383813,C
734588,299,0.0020001576372138397,B,177,0.19948422280187972,B
582807,517,0.7414273113308505,C,214,0.556830510847638,C
563564,738,0.7502872524243613,A,367,0.880906106984675,A
311935,200,0.2435247737206141,B,345,0.4306204625514841,B
815240,585,0.36967633160307267,C,788,0.8777136471645709,C
686640,997,0.8737029987870208,C,873,0.6901355823404765,C
558033,326,0.8355415091955104,B,998,0.10589185939470225,B
71342,823,0.8291597106311591,B,745,0.2921229877186071,B
410180,989,0.8831667899820855,C,662,0.3637369076505863,C
352125,763,0.04151768644949727,D,125,0.8485950917146379,D
338229,289,0.9773311237471746,C,251,0.8348133698787183,C
621837,326,0.1299976351406008,D,771,0.7535071710471084,D
844871,157,0.5624984305706584,B,141,0.8017686786414895,B
353802,328,0.7127462118435571,C,788,0.009948713463736492,C
810300,967,0.4308034853180801,C,444,0.061468328485386525,C
775212,939,0.6269379042982263,C,676,0.9225188616027367,C
495035,190,0.44581190859600195,A,924,0.5745572601095573,A
690807,211,0.09731727339440821,D,846,0.27978074476278214,D
82349,931,0.8305587476255945,D,902,0.3015314123353431,D
734266,703,0.04925649803514476,B,550,0.3344929247349019,B
210707,505,0.8514571128218877,D,852,0.7741577871437526,D
372654,514,0.10672611536718513,D,824,0.7457580714598303,D
25322,69,0.5233250926314237,A,335,0.5164518250701505,A
707346,65,0.8208723084353127,A,842,0.7785495099519754,A
699826,547,0.3609382173684691,A,150,0.7116404207474897,A
885545,155,0.3641780252872572,D,94,0.06219367254441022,D
831158,629,0.3672306730867193,C,487,0.2147844019991464,C
219784,417,0.8865978282022524,B,378,0.6768224427570074,B
57685,564,0.689351527935462,B,147,0.5057858908707199,B
10771,892,0.7323545543784741,A,616,0.8523177982018877,A
530701,764,0.3462617598194774,A,123,0.3695859653634187,A
732961,863,0.6616104881019707,B,535,0.15330451069580175,B
199929,997,0.10684329688030092,A,810,0.14286939160629952,A
669770,894,0.20853348900408486,D,187,0.8191250692282641,D
867152,923,0.7579315189167535,D,125,0.5475372996080587,D
683528,785,0.05410443872467552,A,891,0.04468247605543696,A
216034,754,0.2318408994796336,B,819,0.624770430210995,B
874680,461,0.10198965706274454,B,978,0.618704054816323,B
701359,924,0.3044661016940249,C,281,0.7867570460275187,C
858763,267,0.09491316793075821,A,849,0.7056177022972512,A
593268,746,0.8705742393693,A,424,0.024056940225127388,A
249536,335,0.1265905791070695,A,101,0.5417792735111414,A
10404,386,0.443415257576363,C,187,0.2555545253180317,C
379822,385,0.3361811299798555,B,157,0.306794218362605,B
942184,975,0.004999152684855623,D,27,0.7133006234355403,D
883401,316,0.8830993340619131,D,327,0.14246055046336947,D
553541,94,0.5860611987043194,B,53,0.20255945801454,B
454730,751,0.2534322393311128,B,275,0.06063197790336938,B
83149,563,0.9736225086825951,D,781,0.5547074500586905,D
784890,290,0.3693476032975582,C,311,0.5682456374671006,C
446692,595,0.6001685333996623,A,866,0.6357989944549827,A
119772,423,0.7756704411305319,B,801,0.9679115127203392,B
135819,363,0.7231566193729301,D,61,0.9335068160430394,D
233566,788,0.40031323759895854,C,165,0.7391829455948568,C
897661,961,0.8966726545523726,D,625,0.5048202496574608,D
671585,279,0.7176826715602762,C,470,0.9589926794135099,C
165078,369,0.5705946969911107,C,935,0.6918450603911708,C
524600,823,0.8618063873575769,A,923,0.009578612988489832,A
201966,369,0.4207375519811347,C,423,0.5557906545346094,C
587584,101,0.7105405848971242,C,473,0.37048064124768854,C
930466,348,0.616122176855857,A,455,0.009363302748804925,A
247339,985,0.6301351843556806,B,92,0.8162808240461551,B
351411,362,0.5850405139095198,A,505,0.9672965061888037,A
869645,312,0.6506960484446589,C,287,0.4928378753699927,C
371162,946,0.5416396991507955,B,840,0.6384361043280823,B
576929,4,0.8090929909557077,D,890,0.27734755403624645,D
890904,667,0.1300289984855234,D,602,0.12824639488736866,D
254222,476,0.06438608238468047,D,130,0.2596244807061806,D
494943,513,0.8953269425383862,A,868,0.6779787169629149,A
690664,525,0.8478405760629064,C,696,0.5182952692105377,C
101218,335,0.5577473948513236,A,284,0.9183914916221951,A
193503,585,0.772150437465156,A,342,0.08180890142990982,A
905304,839,0.8889841092760876,A,168,0.3292246335059841,A
981239,441,0.5963787190616145,A,641,0.6252947009855963,A
839963,363,0.6539662599977959,B,491,0.4319489434961905,B
951807,869,0.27686310289619154,D,606,0.7972209053210698,D
633561,260,0.8025602029097032,C,110,0.47357652513950466,C
111452,612,0.11330339060710637,A,841,0.3335884550189602,A
162017,299,0.7124749089532226,D,966,0.07291083615831628,D
863036,355,0.5362325564262097,D,938,0.033343675564193154,D
498954,609,0.3772152944481212,B,308,0.6107386397286148,B
143055,156,0.8557845063759788,B,104,0.6775644574745741,B
305163,642,0.4508426685047091,D,632,0.7519633577101529,D
988993,307,0.9467596696241908,B,885,0.5995758532544583,B
744740,164,0.12306172522658732,D,12,0.5951751076675906,D
643465,146,0.25949111249279044,C,607,0.7894164237438102,C
329590,95,0.9499104227993287,C,926,0.5732121327965082,C
333758,98,0.3947268160438948,A,816,0.044070788178527165,A
287537,4,0.0424607802181014,B,319,0.5845222952652582,B
533883,667,0.43261479381628876,A,480,0.3086744144806972,A
706197,686,0.15617814455114576,D,530,0.5864399124508858,D
877787,491,0.21283920392367017,C,999,0.20037190348323275,C
876010,502,0.21955245234209542,D,804,0.06840377555453714,D
438923,548,0.3398127313201734,C,683,0.47572505991743186,C
577284,999,0.24866803573849527,A,107,0.45430209395368004,A
356250,867,0.3295925121629215,A,507,0.21940588146413553,A
138732,442,0.3401600054990861,B,654,0.22302508870676574,B
126610,417,0.665846919414379,A,477,0.6239200175787397,A
5645,180,0.6630324806355062,D,492,0.7345861775305003,D
168891,633,0.017965037213294788,B,371,0.009892091704392092,B
414224,301,0.44527071608426827,D,568,0.11518929259778532,D
674545,864,0.3468123590726029,D,646,0.5856863924317715,D
347631,385,0.3837167031497737,B,998,0.02968557327332244,B
574405,581,0.40582059417902927,D,290,0.17414660914946367,D
711507,677,0.0395337273337798,D,200,0.02149202805815198,D
252395,813,0.28391692936709745,A,21,0.831445736270043,A
295772,697,0.7825695872274154,C,388,0.6548691972152447,C
244058,609,0.6582700288660761,D,346,0.9361141041683955,D
709575,871,0.7695681068978723,B,378,0.8094877702917922,B
44045,741,0.09931742299691149,C,196,0.5325547112390066,C
997517,158,0.12604080786001814,B,54,0.6294591411621266,B
483576,324,0.9857558272838456,A,871,0.508269481125357,A
478133,756,0.2643771826547118,C,224,0.894884625099603,C
808182,452,0.9142171998412083,C,405,0.21859372635184993,C
545291,614,0.38183142643348034,B,183,0.44168849463604687,B
178048,661,0.45386212438205964,C,100,0.11858788185826441,C
778927,232,0.05824619786832752,B,559,0.2003065968584853,B
988187,568,0.8524742319283757,C,691,0.32924129255133594,C
188549,784,0.019162394687859408,C,722,0.6040340438335814,C
607929,300,0.33261104482492176,D,875,0.7523833566619854,D
61303,828,0.9756457128175642,D,232,0.7233358900929769,D
76926,24,0.6215906339396005,D,485,0.23372318979967643,D
88959,48,0.42143605195337475,C,439,0.770131066008879,C
934671,321,0.6475867601884329,C,429,0.4257193482351511,C
930980,929,0.7808599869743121,D,1000,0.9526375457216603,D
838453,136,0.7825434712504107,C,971,0.39063614654324386,C
863200,545,0.3365648506251693,B,175,0.10431317742828672,B
934687,692,0.8877861332708473,A,191,0.19899873487272135,A
605916,430,0.7549028745434451,A,238,0.2911055286196611,A
287764,880,0.2969144243359172,B,113,0.12913766903022683,B
234132,565,0.7130659212034455,D,891,0.20567700497625152,D
958194,664,0.023181987441357133,D,7,0.9910851131580173,D
72439,137,0.34963000587691384,C,844,0.39923691455162014,C
688646,116,0.1838587692732494,A,538,0.32889146290944915,A
375155,357,0.9728866954822635,D,183,0.8999646203051247,D
925976,475,0.3346303227771976,A,906,0.8705395918930487,A
379670,316,0.9363816928358044,D,516,0.7665390802883404,D
22678,586,0.12653119560199655,B,258,0.2073720954810423,B
570948,108,0.34285404454728774,D,473,0.026717879423465485,D
435721,786,0.38948311850717876,B,10,0.25060573305698264,B
467860,521,0.16839302503394227,D,84,0.5484285403566256,D
410329,95,0.11326212632976673,A,730,0.9500184240767632,A
391495,486,0.972959727711709,D,482,0.8204266896779975,D
377084,922,0.5398687255284689,A,174,0.8384958506976524,A
703547,658,0.4324607588963092,B,451,0.35808698965564534,B
64767,537,0.9368268592153924,B,731,0.03444484541332493,B
832868,515,0.518990383938902,A,790,0.3773955312901306,A
325518,44,0.2719240561153591,D,951,0.24969978164616746,D
949413,334,0.40082512445015495,D,204,0.0913864300849917,D
438861,822,0.6758195922513212,D,14,0.3371166424492489,D
560817,463,0.17892999018132694,A,696,0.6689494554934761,A
627086,683,0.9466603088564751,A,981,0.8822860575959325,A
251294,91,0.7055214639771561,D,218,0.10588531461787465,D
467117,384,0.5105085732108914,A,15,0.4021394897549805,A
624469,221,0.7093706891686818,A,398,0.21276793970745744,A
736525,622,0.18359641263950444,D,67,0.6579617024591929,D
802257,623,0.40734403242891326,A,420,0.3015342486466849,A
238608,222,0.4607337647722173,A,614,0.3243542908237568,A
949254,331,0.5166243410651276,A,650,0.7617162829933094,A
837651,383,0.3511277822965688,B,343,0.01764879829088828,B
870450,346,0.34777190137514047,A,21,0.616348674587466,A
710088,970,0.8267504031105748,A,316,0.23639632566208602,A
681646,217,0.007387258506867278,C,634,0.07938963964524126,C
993690,567,0.2610729402380437,B,383,0.4987264819191003,B
265413,202,0.8075189298766643,B,155,0.37574794295717273,B
834589,459,0.22629061347915358,D,867,0.7328731293325891,D
122460,169,0.7480684528768416,D,210,0.539311752126172,D
970990,827,0.9308991588975469,A,452,0.6297825128290255,A
531176,282,0.6127263610682028,B,890,0.49164228938508714,B
196603,226,0.15137662003600005,D,53,0.6343669592739087,D
911589,964,0.7669395601691655,B,960,0.20422001276583224,B
742218,308,0.6350952373705171,A,177,0.5926306512120895,A
684877,3,0.744355984345023,A,241,0.5074245488506891,A
383450,791,0.8358261523343674,A,434,0.17643550489732052,A
728002,660,0.38430371155930443,B,310,0.2853528900177913,B
344775,548,0.32531586137108903,C,973,0.9725552004544581,C
692504,881,0.18856854067906004,A,482,0.44137607084734176,A
474017,38,0.6248571966201805,C,780,0.3814193116679585,C
621958,933,0.6549277429831737,A,777,0.9064570361489989,A
244165,784,0.7108199960050536,A,732,0.46925848123219416,A
7443,832,0.22291525154821556,D,938,0.18962581458822303,D
884763,53,0.8208368516306409,D,882,0.500699808674817,D
971823,225,0.6884648936339013,B,394,0.9321295586646243,B
20738,42,0.42126167774181333,D,198,0.7629508557639862,D
456511,993,0.6901628328980622,B,489,0.03450757206580446,B
39647,493,0.9711218362848426,A,616,0.5783417966349291,A
684397,218,0.5485388748924378,D,659,0.7116094672447655,D
81735,796,0.4259974138996452,C,849,0.42687147299104355,C
286528,853,0.8168856202723502,D,651,0.5726116953543656,D
230849,72,0.9477905707409946,A,275,0.748730072450083,A
331943,581,0.15078065559467957,B,835,0.49172326178534753,B
902719,646,0.6864792009371545,B,71,0.7737436346435301,B
710813,622,0.3261442955527526,B,180,0.37465138872265835,B
473346,107,0.5601871541989387,A,205,0.05898206494685809,A
75371,803,0.3711632159483854,C,828,0.7591646849504473,C
958251,808,0.4037052583473354,D,300,0.08570706380701465,D
703308,231,0.2827322485741741,B,283,0.06426243738943271,B
435521,587,0.9734134407001807,A,599,0.23478012888056865,A
566914,644,0.9692932625741338,D,681,0.5824454485565957,D
312597,850,0.7976340435678682,D,99,0.2110683584387193,D
377915,614,0.7751169660662249,B,384,0.602984871864871,B
534685,593,0.33410462340953584,D,963,0.36121062684862526,D
946566,124,0.7670267102084332,B,3,0.45691925935850664,B
375801,589,0.3991637253669431,C,616,0.12289453945312856,C
867399,609,0.5118740170564615,C,648,0.3602056121337003,C
887885,898,0.22682203125008238,C,992,0.8075578118548767,C
252432,566,0.4281414839512573,D,509,0.7968207604221246,D
