id,col1,col2,col3
1000825,724,0.3840873742615717,B
1000826,389,0.043906083466561996,B
1000827,892,0.6595303406020439,B
1000828,52,0.4195816912357673,C
1000829,787,0.9609661135543751,C
1000830,185,0.11755397840247983,B
1000831,826,0.005750548899053909,D
1000832,643,0.5575486482688887,B
1000833,357,0.03672105182241203,A
1000834,591,0.838014435792606,C
1000835,676,0.6915136180806667,B
1000836,592,0.3601886475941525,A
1000837,66,0.29283271335673955,B
1000838,423,0.5246462092537088,B
1000839,59,0.10930223443632625,A
1000840,705,0.6047780210814749,C
1000841,868,0.31648855849847224,C
1000842,746,0.6318576074968361,D
1000843,297,0.9792576595660704,A
1000844,424,0.4140411395243718,C
1000845,825,0.6375035435880566,A
1000846,206,0.6900170615436636,C
1000847,331,0.7670326009849553,A
1000848,341,0.3413615852300027,A
1000849,490,0.9161630531735752,A
1000850,139,0.4814955231203607,D
1000851,917,0.3351096545343851,D
1000852,57,0.8351057359656187,C
1000853,742,0.6781976246498737,A
1000854,547,0.8424057749358526,D
1000855,878,0.31449939839422714,A
1000856,25,0.7990252784092962,B
1000857,894,0.5236279615041517,C
1000858,692,0.99272034416137,B
1000859,37,0.459368410614045,A
1000860,868,0.5942875807872049,A
1000861,763,0.31248080002129264,C
1000862,913,0.20984568685949123,B
1000863,120,0.2726542066732103,B
1000864,526,0.1023752928270204,C
1000865,326,0.27105210081902753,C
1000866,250,0.17127497547300807,C
1000867,913,0.3387388925297342,D
1000868,51,0.10592691886126726,A
1000869,610,0.8912758945879058,D
1000870,364,0.3124406511510319,B
1000871,776,0.6708702654339359,A
1000872,134,0.09291617432870725,D
1000873,727,0.7664934952959161,D
1000874,264,0.9128616106767158,D
1000875,588,0.1273940019901817,A
1000876,815,0.10698129479490015,A
1000877,472,0.4008164747844335,D
1000878,605,0.4311484976434258,D
1000879,806,0.3422008346358454,B
1000880,953,0.7119088215692958,D
1000881,99,0.8220230523140447,B
1000882,789,0.8198657287576124,C
1000883,676,0.061482221562661254,B
1000884,829,0.00018434045521698028,B
1000885,152,0.4529744202737198,C
1000886,591,0.44715976860870876,B
1000887,898,0.3165977172533819,C
1000888,937,0.34426462643064004,A
1000889,8,0.611490756172103,D
1000890,991,0.05312731117638425,C
1000891,403,0.6252143034199424,D
1000892,216,0.6624875603125252,D
1000893,128,0.13427744814457554,A
1000894,16,0.14399588645502348,D
1000895,447,0.974975027071071,B
1000896,618,0.9303110124595774,B
1000897,434,0.5520500303810195,D
1000898,242,0.7121299989650309,C
1000899,590,0.36697002525226674,A
1000900,494,0.7048825425548747,A
1000901,493,0.9617377496547793,A
1000902,80,0.5233567944907804,A
1000903,983,0.6687171390509747,C
1000904,54,0.9035852726068062,A
1000905,927,0.46923239211712253,C
1000906,767,0.30407084321209565,C
1000907,639,0.02729808752846452,D
1000908,882,0.03309052692985526,A
1000909,171,0.21085674746153793,C
1000910,971,0.7524278530661705,B
1000911,722,0.3900704866244612,C
1000912,323,0.9617627228070305,A
1000913,940,0.6520659242447888,C
1000914,767,0.24179696838791254,B
1000915,345,0.6777181602290148,B
1000916,10,0.6728018597399902,A
1000917,915,0.8354591370882445,A
1000918,980,0.11997710977782583,B
1000919,782,0.8998972151272433,B
1000920,958,0.07571417569205541,D
1000921,925,0.6675792021295466,C
1000922,503,0.1084304686179205,D
1000923,265,0.10328711595282625,A
1000924,655,0.0008676419622728471,A
1000925,399,0.2664364811152776,C
1000926,3,0.5153830029637042,D
1000927,799,0.8122756539686151,A
1000928,231,0.0033073602946390723,D
1000929,310,0.4006147984802325,A
1000930,873,0.9609255220000653,A
1000931,207,0.1766183045094868,A
1000932,195,0.29887034517438915,D
1000933,194,0.1399429517663887,B
1000934,658,0.3077308796322654,D
1000935,43,0.4055078559978835,B
1000936,683,0.5231196392951187,B
1000937,593,0.2329856598736033,A
1000938,19,0.4712196358083104,A
1000939,65,0.8178001777639269,A
1000940,225,0.0631101116869861,B
1000941,694,0.40200861039932767,A
1000942,589,0.5458847965101108,C
1000943,378,0.553407729901419,D
1000944,627,0.3761310560827079,B
1000945,826,0.7922407148224316,D
1000946,129,0.20616021858966238,C
1000947,461,0.41203132450024593,B
1000948,708,0.037621211977839186,B
1000949,511,0.6120498176686321,A
1000950,846,0.7825830303221923,C
1000951,370,0.8627310600960868,B
1000952,675,0.20810870287140149,A
1000953,864,0.9685738378128734,D
1000954,824,0.8900795933485628,D
1000955,180,0.15804561067739142,A
1000956,118,0.07085949849396322,B
1000957,455,0.5927066622656716,C
1000958,198,0.6320211169018609,C
1000959,582,0.059651719634265854,B
1000960,160,0.7895469650221273,B
1000961,993,0.5527556378767193,B
1000962,227,0.8918226281365728,B
1000963,919,0.005077581240026996,A
1000964,34,0.42569764354170647,D
1000965,841,0.09799920359582726,D
1000966,765,0.5836601110131552,D
1000967,475,0.7039020630225711,A
1000968,72,0.38487926791186955,C
1000969,33,0.2965899812124837,C
1000970,968,0.6125012378576032,B
1000971,82,0.6204552120033446,C
1000972,954,0.054811675211313915,C
1000973,41,0.3655711439731195,B
1000974,572,0.7048736592159115,B
1000975,892,0.9591037310871751,B
1000976,779,0.22543722629892682,C
1000977,696,0.42292912510890757,A
1000978,539,0.8295598262750314,D
1000979,544,0.6783082919223533,C
1000980,376,0.7999038671948497,A
1000981,23,0.2931694419423986,B
1000982,660,0.02148229845998284,B
1000983,343,0.41169172956574407,C
1000984,661,0.7868243629210174,D
1000985,681,0.696863580719875,D
1000986,135,0.8982819228570779,C
1000987,548,0.28524658219725263,B
1000988,709,0.9047111471470889,B
1000989,129,0.4408886377543747,C
1000990,999,0.5074090311771678,C
1000991,682,0.1470834746925247,D
1000992,115,0.7316405212803276,A
1000993,539,0.22214385704162232,C
1000994,687,0.9576236984683344,D
1000995,523,0.9434021641019553,C
1000996,89,0.21569515561948227,D
1000997,425,0.8036855045147565,C
1000998,917,0.4141937877205586,A
1000999,343,0.06611578116679928,D
1001000,773,0.9148721109101701,B
1001001,502,0.04223291443883781,C
1001002,311,0.4941004854387123,D
1001003,854,0.6365608310143737,A
1001004,681,0.892686525640555,D
1001005,250,0.02844258486743756,C
1001006,492,0.5655745896404125,C
1001007,702,0.47604071329726827,A
1001008,750,0.575263686608859,C
1001009,138,0.35738546522936854,A
1001010,933,0.9551563587485575,A
1001011,654,0.9363170197369656,B
1001012,187,0.7646893791445244,B
1001013,330,0.8724431344584407,C
1001014,714,0.6883466419765553,A
1001015,593,0.3516293676444502,B
1001016,226,0.8315735547871648,A
1001017,371,0.13901398194610104,D
1001018,535,0.7635895458617169,C
1001019,834,0.1185968907353121,B
1001020,145,0.6880471574259879,C
1001021,525,0.5931761716251465,D
1001022,210,0.5876030467538153,B
1001023,356,0.35220327347932257,B
1001024,583,0.06833703889776521,A
1001025,222,0.7158116340007448,C
1001026,486,0.3664630256454118,B
1001027,980,0.1073245047096053,C
1001028,295,0.557132122830574,A
1001029,753,0.31200691079383003,D
1001030,376,0.17929728338707862,D
1001031,107,0.39636975853188594,A
1001032,604,0.9775708548852962,B
1001033,511,0.27851833227885514,C
1001034,965,0.40023552891684544,D
1001035,617,0.9501388177606731,D
1001036,285,0.14737409925460476,D
1001037,785,0.4921875133568898,D
1001038,267,0.5424381147594425,A
1001039,881,0.7793824695277554,B
1001040,567,0.6853741671099691,D
1001041,874,0.15631095697496122,A
1001042,994,0.3777977050612842,C
1001043,597,0.026899842658594353,C
1001044,333,0.03737762168727354,D
1001045,527,0.9014098452118979,C
1001046,100,0.808326568367769,A
1001047,691,0.2059083158967454,D
1001048,830,0.7649039005293514,C
1001049,411,0.8046030195495931,A
1001050,864,0.5781932480240882,C
1001051,843,0.3018470146107638,C
1001052,552,0.3133529663091673,D
1001053,527,0.45322860532671394,B
1001054,985,0.8239079992637635,D
1001055,545,0.8089334787012807,D
1001056,744,0.6267584715774779,B
1001057,783,0.3002756747910529,D
1001058,164,0.2564466348801173,B
1001059,446,0.42201912885101167,A
1001060,563,0.17598522189478438,A
1001061,497,0.7822337450080271,A
1001062,673,0.8857193521433047,D
1001063,862,0.14056015190512794,A
1001064,752,0.5002485285173017,A
1001065,680,0.8289815826745311,C
1001066,754,0.38995066885532137,B
1001067,57,0.49035858015321165,C
1001068,971,0.11296134677894365,D
1001069,252,0.9633153399656248,B
1001070,376,0.8213653661919489,A
1001071,990,0.9052294314340854,A
1001072,678,0.7989413212302944,A
1001073,939,0.7888027107089652,B
1001074,393,0.3092685016911406,C
1001075,124,0.5349106927734086,B
1001076,416,0.7893173995158201,C
1001077,422,0.9264972198096175,C
1001078,432,0.8767612272392674,A
1001079,832,0.547727731896829,C
1001080,28,0.7619754452414722,B
1001081,454,0.7910193178139537,B
1001082,84,0.11082819966839574,B
1001083,730,0.9696645868391346,B
1001084,702,0.41031620496989996,C
1001085,136,0.26067987958698735,C
1001086,229,0.020734637589076232,A
1001087,662,0.6120031597213995,B
1001088,872,0.16875595636504115,D
1001089,439,0.6003927309822871,B
1001090,120,0.01411490677731797,D
1001091,506,0.11851234901311947,B
1001092,506,0.3820735151335547,D
1001093,693,0.18936316980668144,B
1001094,469,0.0857386738830822,D
1001095,407,0.6868524492697243,D
1001096,433,0.7361041053920682,C
1001097,961,0.6707915437758701,A
1001098,379,0.13223825371308473,A
1001099,183,0.26029165215690797,D
1001100,443,0.14179573402111234,A
1001101,369,0.9262370424724073,C
1001102,849,0.7615639189386135,C
1001103,320,0.4357753686060891,B
1001104,503,0.7636754136536322,B
1001105,873,0.9228528041945359,D
1001106,574,0.48519951446175347,D
1001107,912,0.6631376786953017,B
1001108,994,0.004125725671763725,B
1001109,96,0.8873676980186833,A
1001110,696,0.12199094440169478,C
1001111,951,0.951219850078746,C
1001112,675,0.4798550937626921,C
1001113,673,0.005805360745094079,A
1001114,637,0.9508959684752076,C
1001115,751,0.9068783667490092,B
1001116,289,0.32317084668686213,A
1001117,72,0.5471562218062593,D
1001118,770,0.9544324551080487,B
1001119,825,0.9216998093582787,B
1001120,98,0.832052874322659,B
1001121,614,0.423070580439436,D
1001122,190,0.4341059225103725,D
1001123,229,0.6476106173264722,B
1001124,644,0.6472253913035824,A
1001125,48,0.5509943297247031,A
1001126,110,0.5106515841552132,D
1001127,832,0.2533803310651901,C
1001128,83,0.7686467729765517,A
1001129,304,0.31394635578400176,D
1001130,460,0.6238103941666637,C
1001131,618,0.2593176727862342,A
1001132,18,0.0058470695833402475,A
1001133,414,0.868780520988383,D
1001134,832,0.973921892171687,C
1001135,689,0.9631416104010742,D
1001136,993,0.18822110339263098,A
1001137,247,0.435788473800493,B
1001138,719,0.44526594850321755,D
1001139,867,0.7130928146227296,D
1001140,592,0.5958395505776892,C
1001141,605,0.7246141851804799,D
1001142,65,0.2678488708501845,D
1001143,355,0.4483253933304133,D
1001144,347,0.9217355966724464,D
1001145,399,0.9598033682768127,C
1001146,767,0.08619189759385915,D
1001147,503,0.10090372557552496,D
1001148,162,0.17471479496321585,A
1001149,232,0.12068803282068252,B
1001150,618,0.6694858901511282,A
1001151,624,0.7821562577663913,A
1001152,42,0.5073057271943322,B
1001153,120,0.870869474153118,C
1001154,510,0.7325518941170924,A
1001155,175,0.08523386169981673,C
1001156,772,0.4150086072135225,B
1001157,813,0.6821986389292356,A
1001158,966,0.06958118889315579,C
1001159,730,0.7990707655277969,C
1001160,717,0.5536104282255945,C
1001161,760,0.3136952363642368,C
1001162,625,0.9204505916451052,D
1001163,210,0.8875797580512261,D
1001164,353,0.8876748965071967,D
1001165,736,0.74005222231057,B
1001166,553,0.28392785946827015,A
1001167,565,0.31225241364043843,C
1001168,163,0.02342174222984328,C
1001169,432,0.9869547002410485,A
1001170,61,0.841583440996549,C
1001171,519,0.35447334590414925,A
1001172,963,0.12474980539632496,C
1001173,754,0.005213398137294933,C
1001174,579,0.71464712094023,B
1001175,803,0.8150792324159627,B
1001176,386,0.5196666474455023,B
1001177,572,0.5189449994178468,D
1001178,510,0.6364611493306025,D
1001179,953,0.9478200338001628,D
1001180,468,0.12938518798374976,A
1001181,217,0.4554323738318351,A
1001182,160,0.9440695610569916,C
1001183,431,0.048651046580230006,C
1001184,317,0.5657639760700942,C
1001185,853,0.6057097102165937,B
1001186,651,0.4609361645704416,D
1001187,459,0.14898259093124822,C
1001188,419,0.3872351216735115,D
1001189,46,0.9580794920805382,D
1001190,284,0.6459165296594045,B
1001191,25,0.5719947936394006,C
1001192,660,0.12378161135251953,A
1001193,775,0.05287438599238392,B
1001194,918,0.018664070369922903,B
1001195,454,0.08464794462115333,C
1001196,46,0.4914730404464478,A
1001197,324,0.38201098335666794,A
1001198,173,0.058913734663094686,C
1001199,600,0.23649111757412133,D
1001200,416,0.06545821192988388,A
1001201,239,0.9137350982886246,A
1001202,986,0.5861726975075708,A
1001203,172,0.7820236626651993,D
1001204,462,0.04179207981378619,D
1001205,296,0.6530588490671053,B
1001206,256,0.8394877216219737,D
1001207,217,0.5851591664603665,C
1001208,71,0.30063834853258053,D
1001209,125,0.8304981078181435,C
1001210,968,0.3426352563140532,C
1001211,463,0.2730131391132494,C
1001212,944,0.002047513490816555,D
1001213,720,0.4889767152254674,D
1001214,83,0.7873052349442264,A
1001215,31,0.892572193086772,D
1001216,126,0.3529947323504017,D
1001217,366,0.3867510346858697,A
1001218,20,0.7584209984625464,C
1001219,310,0.8084144943789358,B
1001220,723,0.6060269639572972,A
1001221,505,0.17047709637720276,B
1001222,756,0.5657070478213991,B
1001223,876,0.22796517521890314,C
1001224,694,0.5329415173415583,C
1001225,573,0.8831019360864618,A
1001226,689,0.9430742237719152,A
1001227,777,0.043464674679953075,B
1001228,459,0.3162419647362774,D
1001229,827,0.025371938871328825,B
1001230,433,0.9577756827655461,B
1001231,634,0.43852948221637733,A
1001232,457,0.5789344692589817,A
1001233,66,0.7826462397540792,A
1001234,53,0.2949167702341773,D
1001235,638,0.010606545607829365,D
1001236,634,0.10127792760444032,A
1001237,336,0.5878133564627268,A
1001238,521,0.256286102200979,D
1001239,635,0.4446243136072412,B
1001240,982,0.6517049800930442,C
1001241,906,0.5411437062583541,B
1001242,148,0.057317646126354815,A
1001243,478,0.599762303325637,C
1001244,579,0.9630648891304469,C
1001245,384,0.20531636029714762,B
1001246,178,0.33981749301801756,B
1001247,175,0.9411617556730414,D
1001248,66,0.11849331963384324,B
1001249,383,0.3179516091909197,D
1001250,250,0.921013594017887,B
1001251,301,0.7895877893907347,C
1001252,907,0.4889906362387356,A
1001253,629,0.06487304096991964,D
1001254,769,0.5091585172285593,D
1001255,475,0.17899851740764916,C
1001256,711,0.483297055331244,D
1001257,410,0.6381056004850955,A
1001258,160,0.9354989069881409,C
1001259,86,0.13433031552748942,A
1001260,360,0.23017757821054918,A
1001261,636,0.3363739805378194,D
1001262,77,0.3590929351856995,A
1001263,525,0.5466518897090434,A
1001264,835,0.7684828540946492,C
1001265,556,0.9123825301314551,A
1001266,775,0.6553085074714624,D
1001267,524,0.9892746266809145,B
1001268,804,0.5526152533115543,D
1001269,833,0.4614011372674969,A
1001270,427,0.20958475350350736,D
1001271,30,0.37470016732029776,B
1001272,9,0.4998002112686737,C
1001273,550,0.29963720832824337,A
1001274,804,0.03220899345088146,B
1001275,644,0.79914577754589,D
1001276,395,0.1883386781422619,A
1001277,985,0.45153532653304407,C
1001278,181,0.03205915411170435,D
1001279,71,0.4546636868823556,C
1001280,11,0.17182571684399295,D
1001281,70,0.3889928978316244,B
1001282,680,0.4747800242810044,C
1001283,207,0.5024750211594405,D
1001284,900,0.4909586270168763,D
1001285,40,0.737290710889568,C
1001286,902,0.9188958663963275,C
1001287,862,0.7116479336645214,C
1001288,843,0.8099847648281149,B
1001289,442,0.45782815206546323,B
1001290,582,0.09553417111598927,A
1001291,550,0.2918895905215809,A
1001292,743,0.722409389184674,B
1001293,124,0.9953163815195267,A
1001294,711,0.6756220664809356,D
1001295,408,0.8557731449187068,D
1001296,939,0.13648057227663957,D
1001297,102,0.1772366039018679,A
1001298,759,0.3908495021496219,A
1001299,781,0.011210617999606876,C
1001300,545,0.2161664995704452,A
1001301,830,0.5228744644002034,A
1001302,315,0.44398668447446266,A
1001303,171,0.7240114969540182,A
1001304,110,0.8156243363554885,C
1001305,641,0.18954753596092278,B
1001306,404,0.9389232279947421,A
1001307,638,0.3689799610073785,A
1001308,511,0.9831024929171375,A
1001309,549,0.7912597730050331,B
1001310,713,0.3885654410563447,B
1001311,325,0.978021531191127,D
1001312,459,0.3823713996337811,B
1001313,601,0.7046291305749183,A
1001314,38,0.2380639681474055,D
1001315,898,0.3286898518671617,C
1001316,805,0.7604938822955449,D
1001317,832,0.28845510445945644,A
1001318,254,0.8014518073748784,B
1001319,893,0.38148592055940567,C
1001320,478,0.3114629698109538,B
1001321,206,0.27186078475732744,D
1001322,624,0.734928104530502,B
1001323,550,0.15279870892205927,B
1001324,620,0.48084433430388307,C
1001325,383,0.49145371768292223,D
1001326,382,0.3840374238010579,C
1001327,602,0.07123435593238159,A
1001328,356,0.5096083634281788,D
1001329,705,0.3681805409226969,A
1001330,394,0.9265187563303138,B
1001331,723,0.6764255987722879,B
1001332,466,0.9442652216633147,B
1001333,861,0.16142741599930366,A
1001334,600,0.9741455905213627,A
1001335,931,0.18882325199250993,D
1001336,309,0.5006468219137447,D
1001337,315,0.7339334369570686,A
1001338,407,0.6990089960999812,A
1001339,426,0.6545211917783339,D
1001340,137,0.19802052890115418,B
1001341,971,0.11023824997738585,B
1001342,934,0.6244214557796377,B
1001343,778,0.1008091420643521,A
1001344,439,0.33655020125795243,C
1001345,58,0.975305060714701,C
1001346,411,0.725220187272289,B
1001347,286,0.9510619394426392,B
1001348,702,0.6588761051733275,D
1001349,423,0.6602284102733056,A
1001350,980,0.9419377059684623,C
1001351,454,0.23355865185531233,D
1001352,627,0.7939603781802149,C
1001353,877,0.6994997330397573,A
1001354,394,0.29386297320704013,B
1001355,146,0.8698587232832194,A
1001356,561,0.987219608387245,D
1001357,716,0.08943181563518698,D
1001358,29,0.16023527777942614,C
1001359,126,0.66547636788902,D
1001360,66,0.6439865406097902,D
1001361,760,0.7360024878757304,D
1001362,657,0.7850818824909622,D
1001363,606,0.937210650653812,A
1001364,376,0.12741746644176766,C
1001365,754,0.0016784914642491433,A
1001366,548,0.18985767548619648,D
1001367,956,0.7965653026573908,B
1001368,681,0.8491274699664991,A
1001369,327,0.3088914267895966,A
1001370,587,0.4782827469041725,B
1001371,989,0.37670862718531917,C
1001372,956,0.810418652184842,A
1001373,934,0.848518246108243,A
1001374,401,0.3374101476552893,D
1001375,945,0.19509217665425438,D
1001376,886,0.8050717864492781,C
1001377,167,0.5771574090239476,D
1001378,494,0.2910815693230784,B
1001379,876,0.5756820969428705,B
1001380,861,0.16822291855503124,A
1001381,665,0.33848581905210307,D
1001382,610,0.9545553637481257,D
1001383,814,0.6707358930894647,A
1001384,391,0.275216040256124,D
1001385,230,0.02302676131464898,D
1001386,763,0.094553238111315,B
1001387,719,0.43365647866102564,B
1001388,189,0.4053305150037104,A
1001389,837,0.5364167897662114,D
1001390,730,0.8188276051734961,A
1001391,184,0.00532400276304601,D
1001392,262,0.8514501061519141,A
1001393,175,0.4230513272963694,A
1001394,926,0.7828018240138651,D
1001395,932,0.9860195219278124,C
1001396,551,0.5105903462308607,A
1001397,839,0.04473555264696738,A
1001398,221,0.5917831388046232,C
1001399,925,0.16331937462135682,D
1001400,146,0.5359043196124054,A
1001401,750,0.2693996876132433,B
1001402,381,0.5636421565511677,B
1001403,841,0.8067981637240842,A
1001404,357,0.700455535740838,C
1001405,277,0.607466944300131,A
1001406,991,0.7887473965561549,D
1001407,130,0.25906103111429113,B
1001408,129,0.14267014249265686,C
1001409,796,0.24911162762504235,D
1001410,468,0.18310452579677106,C
1001411,293,0.27582297438842296,D
1001412,964,0.718466809998361,B
1001413,878,0.08694228490780775,C
1001414,245,0.9448669485273481,B
1001415,58,0.08458512085236203,C
1001416,951,0.49285053318997407,A
1001417,520,0.932441418847422,B
1001418,701,0.9979544257877332,A
1001419,7,0.7141600729896046,C
1001420,700,0.6091936084803639,D
1001421,925,0.22506857793639745,A
1001422,255,0.8317264060610504,A
1001423,403,0.21746319475066933,C
1001424,527,0.8257273874686498,A
1001425,868,0.4882664610258991,C
1001426,190,0.402068088609966,A
1001427,203,0.11066564313744798,C
1001428,339,0.9009978103012334,B
1001429,203,0.9483758395857734,C
1001430,731,0.1274339878923274,D
1001431,743,0.9235612507305532,D
1001432,13,0.7673849514457409,B
1001433,755,0.008028890448276038,D
1001434,156,0.7292485722246753,B
1001435,253,0.6663304479465589,D
1001436,185,0.18866899604016285,B
1001437,313,0.7001588615276662,B
1001438,428,0.24696863680959402,A
1001439,762,0.3216396064458604,C
1001440,103,0.43090752649933095,C
1001441,565,0.7704636444298496,B
1001442,829,0.36138496356406813,C
1001443,393,0.08723117327089458,A
1001444,837,0.19043360049223523,D
1001445,351,0.30147641692571825,D
1001446,728,0.25252550759603565,C
1001447,734,0.11742893540001786,D
1001448,809,0.0218748984257513,C
1001449,990,0.12893423653883007,A
1001450,62,0.7943903801774531,B
1001451,834,0.3974938280509851,A
1001452,798,0.39024690092242476,C
1001453,223,0.5921127550059687,A
1001454,466,0.5038177647274287,C
1001455,121,0.17110909688420184,A
1001456,243,0.2918432953885992,B
1001457,355,0.6326828793075645,C
1001458,270,0.7220795909584432,D
1001459,301,0.32463514048800823,A
1001460,835,0.01040819156119066,C
1001461,673,0.9787623872457588,A
1001462,763,0.6881153910009635,C
1001463,649,0.6043416898763015,B
1001464,644,0.8077329610155621,D
1001465,444,0.3686400066937072,D
1001466,184,0.6475642717036921,A
1001467,622,0.18784801713715582,B
1001468,993,0.40250429585750247,B
1001469,768,0.8079927266522386,A
1001470,957,0.04374004253878472,B
1001471,614,0.013496904018524436,A
1001472,87,0.20232164218448168,D
1001473,913,0.4443261982162663,B
1001474,273,0.6274858530134924,A
1001475,303,0.102566089567113,D
1001476,905,0.7148511992602412,A
1001477,185,0.6794333117100935,B
1001478,703,0.3015637667831649,C
1001479,377,0.932881834100194,A
1001480,285,0.14466781981622434,C
1001481,996,0.41394434572564887,C
1001482,546,0.49260140607114455,B
1001483,591,0.7765925578288655,B
1001484,89,0.2351930689939069,A
1001485,485,0.9576157713949134,A
1001486,995,0.9313417666625522,D
1001487,720,0.14307657910481675,A
1001488,988,0.4247087416923361,A
1001489,108,0.6627473203957608,A
1001490,891,0.15817319624264337,B
1001491,143,0.7481071243245156,C
1001492,345,0.44397363648859334,A
1001493,32,0.6041735988194713,B
1001494,164,0.010867576274206314,D
1001495,970,0.8759765137307085,C
1001496,513,0.30603395930940513,B
1001497,386,0.977926283710249,B
1001498,216,0.4004024238813203,A
1001499,999,0.5592942878982677,A
1001500,479,0.47741626436404627,D
1001501,434,0.1947305893146959,A
1001502,109,0.06531916716627728,A
1001503,578,0.044874538211072346,D
1001504,199,0.3144724425065686,D
1001505,364,0.973850742947436,A
1001506,515,0.10100288318229544,B
1001507,889,0.8520270961329958,C
1001508,237,0.8844020680758893,B
1001509,164,0.9934166294609558,C
1001510,876,0.9401411371745276,A
1001511,792,0.6828734754594733,B
1001512,888,0.9689471185012387,A
1001513,946,0.1404472435998132,A
1001514,499,0.039592641319871724,C
1001515,939,0.6805847818328755,D
1001516,865,0.6246319111588966,C
1001517,43,0.6206137238251539,A
1001518,809,0.24481678530384066,A
1001519,95,0.34893796194998616,D
1001520,547,0.9001265154651533,D
1001521,497,0.21263518707670892,D
1001522,159,0.9485336800662245,B
1001523,218,0.3201866192237032,A
1001524,792,0.3802848239421863,C
1001525,180,0.0835912834237359,A
1001526,219,0.669644399680744,C
1001527,705,0.7838573914817657,D
1001528,584,0.3891379671023465,A
1001529,801,0.8937792897010493,B
1001530,148,0.32373257476138273,C
1001531,739,0.0036768912392750597,D
1001532,99,0.036485971649160676,B
1001533,559,0.7743843955256121,D
1001534,838,0.8677581483479242,D
1001535,466,0.41405372627367676,C
1001536,436,0.5231698227977019,C
1001537,446,0.38156332287958206,D
1001538,290,0.7020926223723328,A
1001539,949,0.5447337411321853,D
1001540,595,0.8058706449913645,C
1001541,390,0.11450110521584922,D
1001542,720,0.7846351693656523,D
1001543,270,0.3073966863638473,D
1001544,247,0.004157557339871221,D
1001545,839,0.7412454307075267,C
1001546,177,0.4031190194500339,C
1001547,162,0.43740158700175213,A
1001548,820,0.12633028257084666,A
1001549,590,0.7842812939883185,C
1001550,162,0.9487003037512647,B
1001551,942,0.9723998835591413,D
1001552,646,0.7775897484877806,B
1001553,798,0.8070973961505904,D
1001554,52,0.274964824937011,B
1001555,23,0.638386569803937,A
1001556,78,0.21029597287875712,D
1001557,930,0.45087852931431716,B
1001558,875,0.03145047364538256,C
1001559,614,0.5464827716724169,B
1001560,759,0.25450102185147383,A
1001561,962,0.1265802477865705,C
1001562,564,0.6519245303744142,D
1001563,828,0.4958017053906767,D
1001564,866,0.8873148911997387,C
1001565,319,0.16565311546697858,B
1001566,499,0.43347167136413844,D
1001567,765,0.27167392384925626,C
1001568,110,0.6072956501174408,D
1001569,839,0.06426625288578403,B
1001570,419,0.29347354623587496,C
1001571,336,0.2137724270327137,C
1001572,217,0.5272623614777879,A
1001573,284,0.7162656233303574,A
1001574,914,0.646270114345477,D
1001575,392,0.23642191720317163,A
1001576,4,0.9116431434584547,C
1001577,40,0.33738986883145317,A
1001578,308,0.2746735462336961,C
1001579,48,0.39332749171885706,D
1001580,990,0.9104718202457796,C
1001581,105,0.02928818184148041,A
1001582,741,0.4356824623520765,B
1001583,5,0.9341103560346458,A
1001584,810,0.8124855263498162,C
1001585,174,0.9248584072125206,D
1001586,457,0.6682352507291235,B
1001587,489,0.6612689755119668,C
1001588,494,0.22583051839321377,C
1001589,84,0.35300969748582856,B
1001590,662,0.7352682788361867,B
1001591,79,0.0751444024724156,D
1001592,526,0.8584588342410253,C
1001593,464,0.6552893381863751,A
1001594,525,0.2030207274855752,D
1001595,663,0.10206434985466095,D
1001596,341,0.05315707207724896,C
1001597,950,0.42258837218531686,C
1001598,622,0.49361622719927467,D
1001599,272,0.23876713265364902,A
1001600,414,0.3919080897635625,A
1001601,274,0.4951716602273686,B
1001602,610,0.28797863225551146,A
1001603,637,0.4767583291164841,C
1001604,244,0.1702325740092433,A
1001605,1,0.4883073409886549,B
1001606,696,0.9904131016929341,B
1001607,515,0.1673047375305926,B
1001608,343,0.45261635251836363,C
1001609,263,0.663408521462182,C
1001610,341,0.8913724163013029,D
1001611,655,0.020727277904006636,D
1001612,996,0.43072051077648943,B
1001613,91,0.19384211242681182,D
1001614,110,0.9654530605221083,D
1001615,179,0.2653093331331561,C
1001616,427,0.9452665000702717,C
1001617,351,0.8341715679494099,A
1001618,991,0.7925255655671694,C
1001619,150,0.46631747246476307,B
1001620,989,0.28978177624788226,B
1001621,126,0.05319328224931985,C
1001622,681,0.9585242924756212,B
1001623,201,0.43205078382212536,A
1001624,318,0.17330196919968432,D
1001625,896,0.3224799022404867,B
1001626,786,0.1995066646488044,B
1001627,204,0.3010622658207721,A
1001628,949,0.6283188273098645,B
1001629,320,0.5038151736176,C
1001630,898,0.2933431867773534,D
1001631,471,0.839198038386898,A
1001632,109,0.33348345454290274,A
1001633,493,0.6905929023869901,A
1001634,757,0.7169513780848701,B
1001635,147,0.5620492528410562,D
1001636,872,0.1547754950887874,C
1001637,959,0.006450800639516419,D
1001638,704,0.20069987412325185,A
1001639,454,0.3907138932917502,A
1001640,266,0.8216864586827163,D
1001641,631,0.12319653058315583,B
1001642,22,0.18480785296623536,B
1001643,205,0.4761583989893381,C
1001644,102,0.9590914144274875,D
1001645,281,0.39118922044203264,A
1001646,310,0.03408354256383317,D
1001647,215,0.3488340817581901,D
1001648,64,0.17449687910019784,B
1001649,736,0.5631477634555926,D
